"ST1. Nomenclature of 2,925 proteins analyzed in the Interval and LonGenity cohorts. Corresponding external identifiers were provided by Somalogic.",,,,,,,,,,
,,,,,,,,,,
ID,SeqId,SeqIdVersion,SomaId,TargetFullName,Target,UniProt,EntrezGeneID,EntrezGeneSymbol,Organism,Units
UPK3B.8286.44.3,8286.44,3,SL018453,Uroplakin-3b,UPK3B,Q9BT76,80761,UPK3B,Human,RFU
GPNMB.8289.8.3,8289.8,3,SL007429,Transmembrane glycoprotein NMB,GPNMB,Q14956,10457,GPNMB,Human,RFU
VAMP5.8290.1.3,8290.1,3,SL018430,Vesicle-associated membrane protein 5,VAMP5,O95183,10791,VAMP5,Human,RFU
KDELC2.8296.117.3,8296.117,3,SL018458,KDEL motif-containing protein 2,KDEL2,Q7Z4H8,143888,KDELC2,Human,RFU
DNAJC10.8297.8.3,8297.8,3,SL018461,DnaJ homolog subfamily C member 10,DJC10,Q8IXB1,54431,DNAJC10,Human,RFU
SSMEM1.8298.8.3,8298.8,3,SL018431,Serine-rich single-pass membrane protein 1,CG045,Q8WWF3,136263,SSMEM1,Human,RFU
LILRA4.8299.66.3,8299.66,3,SL018438,Leukocyte immunoglobulin-like receptor subfamily A member 4,LIRA4,P59901,23547,LILRA4,Human,RFU
PEX14.8300.82.3,8300.82,3,SL018446,Peroxisomal membrane protein PEX14,PEX14,O75381,5195,PEX14,Human,RFU
TNFRSF11B.8304.50.3,8304.5,3,SL002539,Tumor necrosis factor receptor superfamily member 11B,OPG,O00300,4982,TNFRSF11B,Human,RFU
SULF2.8305.18.3,8305.18,3,SL008928,Extracellular sulfatase Sulf-2,SULF2,Q8IWU5,55959,SULF2,Human,RFU
PRRG1.8306.54.3,8306.54,3,SL006396,Transmembrane gamma-carboxyglutamic acid protein 1,TMG1,O14668,5638,PRRG1,Human,RFU
C11orf68.8307.47.3,8307.47,3,SL018439,UPF0696 protein C11orf68,CK068,Q9H3H3,83638,C11orf68,Human,RFU
HYAL1.8309.12.3,8309.12,3,SL008798,Hyaluronidase-1,HYAL1,Q12794,3373,HYAL1,Human,RFU
DEFB119.8315.5.3,8315.5,3,SL012695,Beta-defensin 119,DB119,Q8N690,245932,DEFB119,Human,RFU
TNFRSF11A.8316.36.3,8316.36,3,SL003690,Tumor necrosis factor receptor superfamily member 11A,RANK,Q9Y6Q6,8792,TNFRSF11A,Human,RFU
SPRED1.8318.13.3,8318.13,3,SL007508,"Sprouty-related, EVH1 domain-containing protein 1",SPRE1,Q7Z699,161742,SPRED1,Human,RFU
ZNF843.8321.27.3,8321.27,3,SL018462,Zinc finger protein 843,ZN843,Q8N446,283933,ZNF843,Human,RFU
TFF3.8323.163.3,8323.163,3,SL006119,Trefoil factor 3,TFF3,Q07654,7033,TFF3,Human,RFU
ADH4.8325.37.3,8325.37,3,SL018474,Alcohol dehydrogenase 4,ADH4,P08319,127,ADH4,Human,RFU
SIGIRR.8326.63.3,8326.63,3,SL003752,Single Ig IL-1-related receptor,SIGIRR,Q6IA17,59307,SIGIRR,Human,RFU
DPEP2.8327.26.3,8327.26,3,SL018483,Dipeptidase 2,DPEP2,Q9H4A9,64174,DPEP2,Human,RFU
ETNK1.8328.9.3,8328.9,3,SL018489,Ethanolamine kinase 1,EKI1,Q9HBU6,55500,ETNK1,Human,RFU
GRAMD1C.8336.267.3,8336.267,3,SL014534,GRAM domain-containing protein 1C,GRM1C,Q8IYS0,54762,GRAMD1C,Human,RFU
PTPRU.8337.65.3,8337.65,3,SL018463,Receptor-type tyrosine-protein phosphatase U,PTPRU,Q92729,10076,PTPRU,Human,RFU
DEFB110.8340.9.3,8340.9,3,SL012533,Beta-defensin 110,DB110,Q30KQ9,245913,DEFB110,Human,RFU
PAPOLG.8343.224.3,8343.224,3,SL018484,Poly(A) polymerase gamma,PAPOG,Q9BWT3,64895,PAPOLG,Human,RFU
GPX7.8345.27.3,8345.27,3,SL007609,Glutathione peroxidase 7,GPX7,Q96SL4,2882,GPX7,Human,RFU
DPP7.8346.9.3,8346.9,3,SL008916,Dipeptidyl peptidase 2,DPP2,Q9UHL4,29952,DPP7,Human,RFU
SIGLEC12.8352.26.3,8352.26,3,SL018490,Sialic acid-binding Ig-like lectin 12,SIG12,Q96PQ1,89858,SIGLEC12,Human,RFU
SCN2B.8353.15.3,8353.15,3,SL018464,Sodium channel subunit beta-2,SCN2B,O60939,6327,SCN2B,Human,RFU
ISM1.8355.80.3,8355.8,3,SL018469,Isthmin-1,ISM1,B1AKI9,140862,ISM1,Human,RFU
SULT4A1.8357.43.3,8357.43,3,SL018475,Sulfotransferase 4A1,ST4A1,Q9BR01,25830,SULT4A1,Human,RFU
NCR1.8360.169.3,8360.169,3,SL005207,Natural cytotoxicity triggering receptor 1,NKp46,O76036,9437,NCR1,Human,RFU
KIAA1324L.8363.18.3,8363.18,3,SL018473,UPF0577 protein KIAA1324-like,K132L,A8MWY0,222223,KIAA1324L,Human,RFU
UST.8364.74.3,8364.74,3,SL006797,Uronyl 2-sulfotransferase,UST,Q9Y2C2,10090,UST,Human,RFU
C1orf115.8366.19.3,8366.19,3,SL018486,Uncharacterized protein C1orf115,CA115,Q9H7X2,79762,C1orf115,Human,RFU
VSIG1.8367.142.3,8367.142,3,SL018491,V-set and immunoglobulin domain-containing protein 1,VSIG1,Q86XK7,340547,VSIG1,Human,RFU
TNFRSF1B.8368.102.3,8368.102,3,SL001800,Tumor necrosis factor receptor superfamily member 1B,TNF sR-II,P20333,7133,TNFRSF1B,Human,RFU
DAG1.8369.102.3,8369.102,3,SL018467,Dystroglycan,DAG1,Q14118,1605,DAG1,Human,RFU
CDHR1.8372.29.3,8372.29,3,SL017405,Cadherin-related family member 1,CDHR1,Q96JP9,92211,CDHR1,Human,RFU
NGFR.8374.5.3,8374.5,3,SL004638,Tumor necrosis factor receptor superfamily member 16,NGF R,P08138,4804,NGFR,Human,RFU
LHB.8376.25.4,8376.25,4,SL018465,Lutropin subunit beta,LSHB,P01229,3972,LHB,Human,RFU
SCG2.8377.87.4,8377.87,4,SL007117,Secretogranin-2,SCG2,P13521,7857,SCG2,Human,RFU
LDOC1.8378.3.4,8378.3,4,SL018470,Protein LDOC1,LDOC1,O95751,23641,LDOC1,Human,RFU
DLK1.8380.244.4,8380.244,4,SL000679,Protein delta homolog 1,DLK1,P80370,8788,DLK1,Human,RFU
RETSAT.8381.18.4,8381.18,4,SL015021,"All-trans-retinol 13,14-reductase",RETST,Q6NUM9,54884,RETSAT,Human,RFU
MAPKAPK5.8382.47.3,8382.47,3,SL010504,MAP kinase-activated protein kinase 5,MAPK5,Q8IW41,8550,MAPKAPK5,Human,RFU
PATE1.8386.11.3,8386.11,3,SL006948,Prostate and testis expressed protein 1,PATE,Q8WXA2,160065,PATE1,Human,RFU
SPAST.8388.24.3,8388.24,3,SL005753,Spastin,Spastin,Q9UBP0,6683,SPAST,Human,RFU
LRRC74A.8389.8.3,8389.8,3,SL018481,Leucine-rich repeat-containing protein 74A,CN16B,Q0VAA2,145497,LRRC74A,Human,RFU
COX7A1.8390.25.3,8390.25,3,SL018487,"Cytochrome c oxidase subunit 7A1, mitochondrial",CX7A1,P24310,1346,COX7A1,Human,RFU
DEFB115.8391.12.3,8391.12,3,SL012528,Beta-defensin 115,DB115,Q30KQ5,245929,DEFB115,Human,RFU
RNASE2.8394.56.3,8394.56,3,SL004559,Non-secretory ribonuclease,RNase 2,P10153,6036,RNASE2,Human,RFU
FAAH2.8396.42.3,8396.42,3,SL018476,Fatty-acid amide hydrolase 2,FAAH2,Q6GMR7,158584,FAAH2,Human,RFU
QSOX2.8397.147.3,8397.147,3,SL018482,Sulfhydryl oxidase 2,QSOX2,Q6ZRP7,169714,QSOX2,Human,RFU
RARRES1.8398.277.3,8398.277,3,SL005892,Retinoic acid receptor responder protein 1,RAR-responsive protein TIG1,P49788,5918,RARRES1,Human,RFU
GRP.8400.74.3,8400.74,3,SL002071,Gastrin-releasing peptide,Gastrin-releasing peptide,P07492,2922,GRP,Human,RFU
BOLA2.8404.102.3,8404.102,3,SL010249,BolA-like protein 2,BolA-like protein 2,Q9H3K6,552900,BOLA2,Human,RFU
AXIN2.8429.16.3,8429.16,3,SL018508,Axin-2,AXIN2,Q9Y2T1,8313,AXIN2,Human,RFU
GHRL.8447.11.3,8447.11,3,SL004269,Appetite-regulating hormone,ghrelin,Q9UBU3,51738,GHRL,Human,RFU
SNCA.8458.111.3,8458.111,3,SL005266,Alpha-synuclein,a-Synuclein,P37840,6622,SNCA,Human,RFU
BMP6.8459.10.3,8459.1,3,SL003993,Bone morphogenetic protein 6,BMP-6,P22004,654,BMP6,Human,RFU
GH1.8462.18.3,8462.18,3,SL000442,Somatotropin,HGH,P01241,2688,GH1,Human,RFU
RSPO4.8464.31.3,8464.31,3,SL012517,R-spondin-4,RSPO4,Q2I0M5,343637,RSPO4,Human,RFU
CTSH.8465.52.3,8465.52,3,SL000346,Cathepsin H,Cathepsin H,P09668,1512,CTSH,Human,RFU
INHBA.INHBB.8467.9.3,8467.9,3,SL004837,Inhibin beta A chain:Inhibin beta B chain heterodimer,Activin AB,P08476 P09529,3624 3625,INHBA.INHBB,Human,RFU
KLK3.8468.19.3,8468.19,3,SL000062,Prostate-specific antigen,PSA,P07288,354,KLK3,Human,RFU
RNASEH1.8470.213.3,8470.213,3,SL017528,Ribonuclease H1,RNase H1,O60930,246243,RNASEH1,Human,RFU
CHGA.8476.11.3,8476.11,3,SL002762,Chromogranin-A,CgA,P10645,1113,CHGA,Human,RFU
MMP10.8479.4.3,8479.4,3,SL000645,Stromelysin-2,MMP-10,P09238,4319,MMP10,Human,RFU
LEP.8484.24.3,8484.24,3,SL000498,Leptin,Leptin,P41159,3952,LEP,Human,RFU
DMKN.8535.102.3,8535.102,3,SL010588,Dermokine,Dermokine,Q6E0U4,93099,DMKN,Human,RFU
FAM134B.8556.5.3,8556.5,3,SL018572,Protein FAM134B,F134B,Q9H6L5,54463,FAM134B,Human,RFU
AMELX.8578.45.3,8578.45,3,SL012798,"Amelogenin, X isoform",AMELX,Q99217,265,AMELX,Human,RFU
SMR3B.8595.75.3,8595.75,3,SL008603,Submaxillary gland androgen-regulated protein 3B,SMR3B,P02814,10879,SMR3B,Human,RFU
LRP1.8601.167.3,8601.167,3,SL004733,"Low-density lipoprotein receptor-related protein 1, soluble",sLRP1,Q07954,4035,LRP1,Human,RFU
GPNMB.8606.39.3,8606.39,3,SL007429,Transmembrane glycoprotein NMB,GPNMB,Q14956,10457,GPNMB,Human,RFU
RTBDN.8613.97.3,8613.97,3,SL012809,Retbindin,RTBDN,Q9BSG5,83546,RTBDN,Human,RFU
CADM4.8619.12.3,8619.12,3,SL008811,Cell adhesion molecule 4,CADM4,Q8NFZ8,199731,CADM4,Human,RFU
ERMAP.8631.13.3,8631.13,3,SL009002,Erythroid membrane-associated protein,ERMAP,Q96PL5,114625,ERMAP,Human,RFU
LRRTM4.8646.61.3,8646.61,3,SL017483,Leucine-rich repeat transmembrane neuronal protein 4,LRRT4,Q86VH4,80059,LRRTM4,Human,RFU
G6B.8659.68.3,8659.68,3,SL011113,Protein G6b,G6B,O95866,80739,G6B,Human,RFU
OLFML3.8660.5.3,8660.5,3,SL009409,Olfactomedin-like protein 3,OLFL3,Q9NRN5,56944,OLFML3,Human,RFU
PGRMC2.8681.93.3,8681.93,3,SL007962,Membrane-associated progesterone receptor component 2,PGRC2,O15173,10424,PGRMC2,Human,RFU
GPC1.8697.38.3,8697.38,3,SL000069,Glypican-1,Glypican 1,P35052,2817,GPC1,Human,RFU
CRIM1.8699.43.3,8699.43,3,SL017465,Cysteine-rich motor neuron 1 protein,CRIM1,Q9NZV1,51232,CRIM1,Human,RFU
GALNT11.8700.325.3,8700.325,3,SL018621,Polypeptide N-acetylgalactosaminyltransferase 11,GLT11,Q8NCW6,63917,GALNT11,Human,RFU
CD74.8748.45.3,8748.45,3,SL007076,HLA class II histocompatibility antigen gamma chain,HG2A,P04233,972,CD74,Human,RFU
CD1D.8749.194.3,8749.194,3,SL007129,Antigen-presenting glycoprotein CD1d,CD1D,P15813,912,CD1D,Human,RFU
VCL.8750.46.3,8750.46,3,SL004893,Vinculin,Vinculin,P18206,7414,VCL,Human,RFU
HLA.DPB1.8755.202.3,8755.202,3,SL001904,"HLA class II histocompatibility antigen, DP beta 1 chain",HLA-DPB1,"P04440, P13763,  P01916, P04232",3115,HLA-DPB1,Human,RFU
KCNE5.8756.41.3,8756.41,3,SL008542,Potassium voltage-gated channel subfamily E regulatory beta subunit 5,KCE1L,Q9UJ90,23630,KCNE5,Human,RFU
PCDHA7.8758.2.3,8758.2,3,SL018673,Protocadherin alpha-7,PCDA7,Q9UN72,56141,PCDHA7,Human,RFU
A4GALT.8759.29.3,8759.29,3,SL002622,Lactosylceramide 4-alpha-galactosyltransferase,"a1,4-Galactosyltransferase",Q9NPC4,53947,A4GALT,Human,RFU
DCUN1D5.8760.10.3,8760.1,3,SL018682,DCN1-like protein 5,DCNL5,Q9BTE7,84259,DCUN1D5,Human,RFU
FAF2.8761.7.3,8761.7,3,SL017982,FAS-associated factor 2,FAF2,Q96CS3,23197,FAF2,Human,RFU
LILRA5.8766.29.3,8766.29,3,SL018231,Leukocyte immunoglobulin-like receptor subfamily A member 5,LIRA5,A6NI73,353514,LILRA5,Human,RFU
ECE1.8767.44.3,8767.44,3,SL004060,Endothelin-converting enzyme 1,Endothelin-converting enzyme 1,P42892,1889,ECE1,Human,RFU
BCL10.8768.4.3,8768.4,3,SL005248,B-cell lymphoma/leukemia 10,Bcl-10,O95999,8915,BCL10,Human,RFU
TXNDC11.8769.30.3,8769.3,3,SL018369,Thioredoxin domain-containing protein 11,TXD11,Q6PKC3,51061,TXNDC11,Human,RFU
CD84.8770.136.3,8770.136,3,SL008588,SLAM family member 5,SLAF5,Q9UIB8,8832,CD84,Human,RFU
EFNB2.8772.5.3,8772.5,3,SL007274,Ephrin-B2,EFNB2,P52799,1948,EFNB2,Human,RFU
EMILIN3.8773.172.3,8773.172,3,SL012851,EMILIN-3,EMIL3,Q9NT22,90187,EMILIN3,Human,RFU
FAM24B.8775.61.3,8775.61,3,SL018676,Protein FAM24B,FA24B,Q8N5W8,196792,FAM24B,Human,RFU
ERLIN1.8776.10.3,8776.1,3,SL018683,Erlin-1,ERLN1,O75477,10613,ERLIN1,Human,RFU
TGFB1I1.8777.5.3,8777.5,3,SL004934,Transforming growth factor beta-1-induced transcript 1 protein,TGFB1I1,O43294,7041,TGFB1I1,Human,RFU
PCDH10.8780.2.3,8780.2,3,SL018668,Protocadherin-10,PCD10,Q9P2E7,57575,PCDH10,Human,RFU
ARMC5.8785.1.3,8785.1,3,SL018686,Armadillo repeat-containing protein 5,ARMC5,Q96C12,79798,ARMC5,Human,RFU
FAM171B.8786.6.3,8786.6,3,SL018413,Protein FAM171B,F171B,Q6P995,165215,FAM171B,Human,RFU
FAM96A.8787.21.3,8787.21,3,SL012839,MIP18 family protein FAM96A,FA96A,Q9H5X1,84191,FAM96A,Human,RFU
CA5A.8791.151.3,8791.151,3,SL010448,"Carbonic anhydrase 5A, mitochondrial",Carbonic Anhydrase VA,P35218,763,CA5A,Human,RFU
PODXL.8792.17.3,8792.17,3,SL008938,Podocalyxin,PODXL,O00592,5420,PODXL,Human,RFU
ALKBH5.8793.13.3,8793.13,3,SL018687,RNA demethylase ALKBH5,ALKB5,Q6P6C2,54890,ALKBH5,Human,RFU
DPEP1.8794.13.3,8794.13,3,SL008734,Dipeptidase 1,DPEP1,P16444,1800,DPEP1,Human,RFU
TFRC.8795.48.3,8795.48,3,SL000600,Transferrin receptor protein 1,TR,P02786,7037,TFRC,Human,RFU
TTC17.8800.14.3,8800.14,3,SL018688,Tetratricopeptide repeat protein 17,TTC17,Q96AE7,55761,TTC17,Human,RFU
UBE2J2.8802.24.3,8802.24,3,SL017505,Ubiquitin-conjugating enzyme E2 J2,UB2J2,Q8N2K1,118424,UBE2J2,Human,RFU
COL20A1.8804.39.3,8804.39,3,SL012855,Collagen alpha-1(XX) chain,COKA1,Q9P218,57642,COL20A1,Human,RFU
NRN1.8806.18.3,8806.18,3,SL018677,Neuritin,NRN1,Q9NPD7,51299,NRN1,Human,RFU
SNX1.8807.13.3,8807.13,3,SL014932,Sorting nexin-1,SNX1,Q13596,6642,SNX1,Human,RFU
TXN.8813.160.3,8813.16,3,SL000585,Thioredoxin,Thioredoxin,P10599,7295,TXN,Human,RFU
PSAPL1.8814.33.3,8814.33,3,SL018678,Proactivator polypeptide-like 1,SAPL1,Q6NUJ1,768239,PSAPL1,Human,RFU
IFNGR2.8818.13.3,8818.13,3,SL007217,Interferon gamma receptor 2,INGR2,P38484,3460,IFNGR2,Human,RFU
RNF219.8822.163.3,8822.163,3,SL018679,RING finger protein 219,RN219,Q5W0B1,79596,RNF219,Human,RFU
PSMD1.8824.2.3,8824.2,3,SL010964,26S proteasome non-ATPase regulatory subunit 1,PSMD1,Q99460,5707,PSMD1,Human,RFU
PILRA.8825.4.3,8825.4,3,SL012866,Paired immunoglobulin-like type 2 receptor alpha,PILRA,Q9UKJ1,29992,PILRA,Human,RFU
CANX.8834.58.3,8834.58,3,SL004576,Calnexin,Calnexin,P27824,821,CANX,Human,RFU
CASC4.8838.10.3,8838.1,3,SL018589,Protein CASC4,CASC4,Q6P4E1,113201,CASC4,Human,RFU
GRAMD1C.8842.16.3,8842.16,3,SL014534,GRAM domain-containing protein 1C,GRM1C,Q8IYS0,54762,GRAMD1C,Human,RFU
MYRF.8843.34.3,8843.34,3,SL018609,Myelin regulatory factor,MRF,Q9Y2G1,745,MYRF,Human,RFU
ADAMTS3.8845.2.3,8845.2,3,SL012361,A disintegrin and metalloproteinase with thrombospondin motifs 3,ATS3,O15072,9508,ADAMTS3,Human,RFU
PLA2G2C.8850.5.3,8850.5,3,SL018691,Putative inactive group IIC secretory phospholipase A2,PA2GC,Q5R387,391013,PLA2G2C,Human,RFU
SUN3.8852.10.3,8852.1,3,SL018701,SUN domain-containing protein 3,SUN3,Q8TAQ9,256979,SUN3,Human,RFU
BATF3.8858.21.3,8858.21,3,SL018692,Basic leucine zipper transcriptional factor ATF-like 3,BATF3,Q9NR55,55509,BATF3,Human,RFU
CENPW.8864.59.3,8864.59,3,SL018718,Centromere protein W,CENPW,Q5EE01,387103,CENPW,Human,RFU
QPCTL.8866.53.3,8866.53,3,SL018693,Glutaminyl-peptide cyclotransferase-like protein,QPCTL,Q9NXS2,54814,QPCTL,Human,RFU
SEC61G.8872.1.3,8872.1,3,SL011108,Protein transport protein Sec61 subunit gamma,SC61G,P60059,23480,SEC61G,Human,RFU
CLN5.8874.53.3,8874.53,3,SL008637,Ceroid-lipofuscinosis neuronal protein 5,CLN5,O75503,1203,CLN5,Human,RFU
NRXN2.8876.51.3,8876.51,3,SL018703,Neurexin-2-beta,NRX2B,P58401,9379,NRXN2,Human,RFU
EVA1C.8877.22.3,8877.22,3,SL017995,Protein eva-1 homolog C,F176C,P58658,59271,EVA1C,Human,RFU
YTHDC1.8878.48.3,8878.48,3,SL018713,YTH domain-containing protein 1,YTDC1,Q96MU7,91746,YTHDC1,Human,RFU
CACNA2D3.8885.6.3,8885.6,3,SL018710,Voltage-dependent calcium channel subunit alpha-2/delta-3,CA2D3,Q8IZS8,55799,CACNA2D3,Human,RFU
NUDC.8887.21.3,8887.21,3,SL018715,Nuclear migration protein nudC,NUDC,Q9Y266,10726,NUDC,Human,RFU
SMIM9.8888.33.3,8888.33,3,SL018720,Small integral membrane protein 9,CX068,A6NGZ8,100132963,SMIM9,Human,RFU
CCPG1.8889.5.3,8889.5,3,SL015334,Cell cycle progression protein 1,CCPG1,Q9ULG6,9236,CCPG1,Human,RFU
TMEM132B.8890.9.3,8890.9,3,SL018697,Transmembrane protein 132B,T132B,Q14DG7,114795,TMEM132B,Human,RFU
CPVL.8891.7.3,8891.7,3,SL008949,Probable serine carboxypeptidase CPVL,CPVL,Q9H3G5,54504,CPVL,Human,RFU
PEAR1.8892.14.3,8892.14,3,SL018435,Platelet endothelial aggregation receptor 1,PEAR1,Q5VY43,375033,PEAR1,Human,RFU
HNRNPAB.8894.80.3,8894.8,3,SL009791,Heterogeneous nuclear ribonucleoprotein A/B,hnRNP A/B,Q99729,3182,HNRNPAB,Human,RFU
LRRC37A2.8897.3.3,8897.3,3,SL018694,Leucine-rich repeat-containing protein 37A2,L37A2,A6NM11,474170,LRRC37A2,Human,RFU
UGT1A8.8899.75.3,8899.75,3,SL018705,UDP-glucuronosyltransferase 1-8,UD18,Q9HAW9,54576,UGT1A8,Human,RFU
NEO1.8900.28.3,8900.28,3,SL007582,Neogenin,NEO1,Q92859,4756,NEO1,Human,RFU
COX6C.8903.1.3,8903.1,3,SL008020,Cytochrome c oxidase subunit 6C,COX6C,P09669,1345,COX6C,Human,RFU
LRTM2.8906.60.3,8906.6,3,SL018698,Leucine-rich repeat and transmembrane domain-containing protein 2,LRTM2,Q8N967,654429,LRTM2,Human,RFU
UGT2A1.8907.11.3,8907.11,3,SL018706,UDP-glucuronosyltransferase 2A1,UD2A1,Q9Y4X1,10941,UGT2A1,Human,RFU
KCNE5.8908.14.3,8908.14,3,SL008542,Potassium voltage-gated channel subfamily E regulatory beta subunit 5,KCE1L,Q9UJ90,23630,KCNE5,Human,RFU
GNPDA1.8909.77.3,8909.77,3,SL018714,Glucosamine-6-phosphate isomerase 1,GNPI1,P46926,10007,GNPDA1,Human,RFU
SIGLEC11.8913.22.3,8913.22,3,SL014271,Sialic acid-binding Ig-like lectin 11,SIG11,Q96RL6,114132,SIGLEC11,Human,RFU
PTK2B.8918.64.3,8918.64,3,SL014068,Protein-tyrosine kinase 2-beta,FAK2,Q14289,2185,PTK2B,Human,RFU
GALNT16.8923.94.3,8923.94,3,SL018707,Polypeptide N-acetylgalactosaminyltransferase 16,GLTL1,Q8N428,57452,GALNT16,Human,RFU
RRM2B.8925.25.3,8925.25,3,SL018712,Ribonucleoside-diphosphate reductase subunit M2 B,RIR2B,Q7LG56,50484,RRM2B,Human,RFU
BDP1.8929.7.3,8929.7,3,SL018696,Transcription factor TFIIIB component B'' homolog,BDP1,A6H8Y1,55814,BDP1,Human,RFU
G0S2.8931.124.3,8931.124,3,SL014751,G0/G1 switch protein 2,G0S2,P27469,50486,G0S2,Human,RFU
ENTPD6.8932.1.3,8932.1,3,SL014128,Ectonucleoside triphosphate diphosphohydrolase 6,ENTP6,O75354,955,ENTPD6,Human,RFU
MEF2C.8933.84.3,8933.84,3,SL004784,Myocyte-specific enhancer factor 2C,MEF2C,Q06413,4208,MEF2C,Human,RFU
ABCC6.8935.22.3,8935.22,3,SL013730,Multidrug resistance-associated protein 6,MRP6,O95255,368,ABCC6,Human,RFU
FAM175B.8945.7.3,8945.7,3,SL018680,BRISC complex subunit Abro1,F175B,Q15018,23172,FAM175B,Human,RFU
HEG1.8947.268.3,8947.268,3,SL008929,Protein HEG homolog 1,HEG1,Q9ULI3,57493,HEG1,Human,RFU
ADAM19.8948.13.3,8948.13,3,SL018610,Disintegrin and metalloproteinase domain-containing protein 19,ADA19,Q9H013,8728,ADAM19,Human,RFU
NGFR.8949.3.3,8949.3,3,SL004638,Tumor necrosis factor receptor superfamily member 16,NGF R,P08138,4804,NGFR,Human,RFU
CSPG4.8951.162.3,8951.162,3,SL008559,Chondroitin sulfate proteoglycan 4,CSPG4,Q6UVK1,1464,CSPG4,Human,RFU
GLT8D1.8955.60.3,8955.6,3,SL018797,Glycosyltransferase 8 domain-containing protein 1,GL8D1,Q68CQ7,55830,GLT8D1,Human,RFU
SCARF2.8956.96.3,8956.96,3,SL005222,Scavenger receptor class F member 2,SREC-II,Q96GP6,91179,SCARF2,Human,RFU
ERLEC1.8957.72.3,8957.72,3,SL012771,Endoplasmic reticulum lectin 1,XTP3B,Q96DZ1,27248,ERLEC1,Human,RFU
ERAP2.8960.3.3,8960.3,3,SL010614,Endoplasmic reticulum aminopeptidase 2,LRAP,Q6P179,64167,ERAP2,Human,RFU
VTI1B.8963.8.3,8963.8,3,SL005723,Vesicle transport through interaction with t-SNAREs homolog 1B,Vti1-rp1,Q9UEU0,10490,VTI1B,Human,RFU
EMILIN3.8964.14.3,8964.14,3,SL012851,EMILIN-3,EMIL3,Q9NT22,90187,EMILIN3,Human,RFU
RIPK2.8970.9.3,8970.9,3,SL007004,Receptor-interacting serine/threonine-protein kinase 2,RIPK2,O43353,8767,RIPK2,Human,RFU
NRXN1.8971.9.3,8971.9,3,SL018798,Neurexin-1,NRX1A,Q9ULB1,9378,NRXN1,Human,RFU
FCRL4.8973.23.3,8973.23,3,SL018774,Fc receptor-like protein 4,FCRL4,Q96PJ5,83417,FCRL4,Human,RFU
COL15A1.8974.172.3,8974.172,3,SL007218,Collagen alpha-1(XV) chain,COFA1,P39059,1306,COL15A1,Human,RFU
RQCD1.8975.26.3,8975.26,3,SL018831,Cell differentiation protein RCD1 homolog,RCD1,Q92600,9125,RQCD1,Human,RFU
HSD17B2.8979.1.3,8979.1,3,SL018799,Estradiol 17-beta-dehydrogenase 2,DHB2,P37059,3294,HSD17B2,Human,RFU
CD200R1L.8980.19.3,8980.19,3,SL018778,Cell surface glycoprotein CD200 receptor 2,MO2R2,Q6Q8B3,344807,CD200R1L,Human,RFU
THBS3.8982.65.3,8982.65,3,SL010148,Thrombospondin-3,TSP3,P49746,7059,THBS3,Human,RFU
GOLM1.8983.7.3,8983.7,3,SL010628,Golgi membrane protein 1,GOLM1,Q8NBJ4,51280,GOLM1,Human,RFU
SERAC1.8985.13.3,8985.13,3,SL018822,Protein SERAC1,SRAC1,Q96JX3,84947,SERAC1,Human,RFU
SCUBE1.8989.40.3,8989.4,3,SL007523,"Signal peptide, CUB and EGF-like domain-containing protein 1",SCUB1,Q8IWY4,80274,SCUBE1,Human,RFU
TMEM2.8992.1.3,8992.1,3,SL018821,Transmembrane protein 2,TMEM2,Q9UHN6,23670,TMEM2,Human,RFU
RIPK2.8993.151.3,8993.151,3,SL007004,Receptor-interacting serine/threonine-protein kinase 2,RIPK2,O43353,8767,RIPK2,Human,RFU
SLAMF8.8994.65.3,8994.65,3,SL010380,SLAM family member 8,SLAMF8,Q9P0V8,56833,SLAMF8,Human,RFU
HS3ST4.8998.15.3,8998.15,3,SL018828,Heparan sulfate glucosamine 3-O-sulfotransferase 4,HS3S4,Q9Y661,9951,HS3ST4,Human,RFU
PLXNA1.9005.16.3,9005.16,3,SL011810,Plexin-A1,PLXA1,Q9UIW2,5361,PLXNA1,Human,RFU
PRRG1.9008.6.3,9008.6,3,SL006396,Transmembrane gamma-carboxyglutamic acid protein 1,TMG1,O14668,5638,PRRG1,Human,RFU
DMPK.9010.3.3,9010.3,3,SL018800,Myotonin-protein kinase,DMPK,Q09013,1760,DMPK,Human,RFU
PRG3.9015.1.3,9015.1,3,SL007780,Proteoglycan 3,PRG3,Q9Y2Y8,10394,PRG3,Human,RFU
NR1H2.9016.12.3,9016.12,3,SL007287,Oxysterols receptor LXR-beta,NR1H2,P55055,7376,NR1H2,Human,RFU
LCT.9017.58.3,9017.58,3,SL018796,Lactase-phlorizin hydrolase,LPH,P09848,3938,LCT,Human,RFU
PCDH10.9018.38.3,9018.38,3,SL018668,Protocadherin-10,PCD10,Q9P2E7,57575,PCDH10,Human,RFU
HAVCR1.9021.1.3,9021.1,3,SL010386,Hepatitis A virus cellular receptor 1,TIM-1,Q96D42,26762,HAVCR1,Human,RFU
CD34.9023.9.3,9023.9,3,SL004572,Hematopoietic progenitor cell antigen CD34,CD34,P28906,947,CD34,Human,RFU
MTPAP.9028.5.3,9028.5,3,SL018770,"Poly(A) RNA polymerase, mitochondrial",PAPD1,Q9NVV4,55149,MTPAP,Human,RFU
